,CL
2022-08-21 00:00:00,558.4623093545638
2022-08-21 00:30:00,587.3417384134206
2022-08-21 01:00:00,555.0937495024169
2022-08-21 01:30:00,556.4860875746376
2022-08-21 02:00:00,526.2837765140745
2022-08-21 02:30:00,529.9757895934036
2022-08-21 03:00:00,529.4639829400058
2022-08-21 03:30:00,499.4017753767416
2022-08-21 04:00:00,497.18704407165205
2022-08-21 04:30:00,500.7306141597953
2022-08-21 05:00:00,526.1987136764287
2022-08-21 05:30:00,525.3480852999716
2022-08-21 06:00:00,525.0078339493887
2022-08-21 06:30:00,523.9445484788171
2022-08-21 07:00:00,536.0660028433324
2022-08-21 07:30:00,597.3118416263862
2022-08-21 08:00:00,
2022-08-21 08:30:00,664.1888640887121
2022-08-21 09:00:00,1910.5070446403188
2022-08-21 09:30:00,1768.5122692635769
2022-08-21 10:00:00,1229.011586295138
2022-08-21 10:30:00,1322.6301489906173
2022-08-21 11:00:00,1316.166088143304
2022-08-21 11:30:00,1315.3299943133352
2022-08-21 12:00:00,1316.347889110037
2022-08-21 12:30:00,1317.741895081035
2022-08-21 13:00:00,1330.820127665624
2022-08-21 13:30:00,1438.8084722775093
2022-08-21 14:00:00,1397.970566391811
2022-08-21 14:30:00,1395.909043502985
2022-08-21 15:00:00,1302.902837930054
2022-08-21 15:30:00,1303.0786821154393
2022-08-21 16:00:00,1271.5773161785612
2022-08-21 16:30:00,1094.9406406027863
2022-08-21 17:00:00,1069.2211649132782
2022-08-21 17:30:00,852.4205336934888
2022-08-21 18:00:00,907.6954139891952
2022-08-21 18:30:00,922.363868922377
2022-08-21 19:00:00,921.1324830821724
2022-08-21 19:30:00,959.7939001990331
2022-08-21 20:00:00,879.5460480523175
2022-08-21 20:30:00,843.278899630367
2022-08-21 21:00:00,829.1822957065683
2022-08-21 21:30:00,819.0729229456924
2022-08-21 22:00:00,939.4441054876316
2022-08-21 22:30:00,857.29472959909
2022-08-21 23:00:00,567.0033807222067
2022-08-21 23:30:00,585.6183224338927
2022-08-22 00:00:00,583.7133437588853
2022-08-22 00:30:00,548.5898973557009
2022-08-22 01:00:00,551.3989963036679
2022-08-22 01:30:00,550.8259539380155
2022-08-22 02:00:00,521.4685527438157
2022-08-22 02:30:00,521.4268552743815
2022-08-22 03:00:00,521.6353426215524
2022-08-22 03:30:00,523.7619135626954
2022-08-22 04:00:00,519.2168893943701
2022-08-22 04:30:00,523.2198464600511
2022-08-22 05:00:00,522.4692920102359
2022-08-22 05:30:00,520.6763008245664
2022-08-22 06:00:00,493.04636622121126
2022-08-22 06:30:00,527.5563832812055
2022-08-22 07:00:00,588.2202445265852
2022-08-22 07:30:00,622.3680892806373
2022-08-22 08:00:00,1085.0038953653684
2022-08-22 08:30:00,2208.119158657947
2022-08-22 09:00:00,2366.2856423087865
2022-08-22 09:30:00,2351.5532115439296
2022-08-22 10:00:00,2598.2967955644017
2022-08-22 10:30:00,2571.313767415412
2022-08-22 11:00:00,2367.64891128803
2022-08-22 11:30:00,2494.1250798976403
2022-08-22 12:00:00,2888.466983508673
2022-08-22 12:30:00,2791.974392948536
2022-08-22 13:00:00,2709.86278305374
2022-08-22 13:30:00,2655.680495592835
2022-08-22 14:00:00,2655.0266792721072
2022-08-22 14:30:00,2645.808917543361
2022-08-22 15:00:00,2103.7234680125107
2022-08-22 15:30:00,2396.986059425647
2022-08-22 16:00:00,2264.9142095535967
2022-08-22 16:30:00,2390.3890432186527
2022-08-22 17:00:00,2353.567437588855
2022-08-22 17:30:00,2249.7272763719084
2022-08-22 18:00:00,2170.08904122832
2022-08-22 18:30:00,2154.9794270685243
2022-08-22 19:00:00,2191.675106340631
2022-08-22 19:30:00,2013.6457352857556
2022-08-22 20:00:00,2014.261189934604
2022-08-22 20:30:00,1970.5499709980093
2022-08-22 21:00:00,1893.938138185954
2022-08-22 21:30:00,1852.603675007108
2022-08-22 22:00:00,1852.060059141313
2022-08-22 22:30:00,1484.6821219789597
2022-08-22 23:00:00,1053.4384344611883
2022-08-22 23:30:00,588.8274788171736
2022-08-23 00:00:00,500.43229854990057
2022-08-23 00:30:00,466.7848234290588
2022-08-23 01:00:00,583.8112732442426
2022-08-23 01:30:00,586.8468490190503
2022-08-23 02:00:00,584.7919977253342
2022-08-23 02:30:00,555.7977219220928
2022-08-23 03:00:00,555.0254847881719
2022-08-23 03:30:00,555.7364862098382
2022-08-23 04:00:00,557.2918018197328
2022-08-23 04:30:00,555.3809854990051
2022-08-23 05:00:00,554.9810471993178
2022-08-23 05:30:00,556.1808620983795
2022-08-23 06:00:00,587.8757042934321
2022-08-23 06:30:00,559.9580571509812
2022-08-23 07:00:00,592.4042877452375
2022-08-23 07:30:00,648.9872772249078
2022-08-23 08:00:00,612.5231976116007
2022-08-23 08:30:00,2150.647536536821
2022-08-23 09:00:00,2255.9693875462044
2022-08-23 09:30:00,2464.773754620416
2022-08-23 10:00:00,2404.4435922661364
2022-08-23 10:30:00,2715.455009382997
2022-08-23 11:00:00,2956.789835939722
2022-08-23 11:30:00,2560.6948515780496
2022-08-23 12:00:00,2767.5264518055164
2022-08-23 12:30:00,2594.974102928633
2022-08-23 13:00:00,2504.5888811487066
2022-08-23 13:30:00,2531.2974208131936
2022-08-23 14:00:00,2533.781636906455
2022-08-23 14:30:00,2532.980092408303
2022-08-23 15:00:00,2533.0260787603074
2022-08-23 15:30:00,2298.1957000284333
2022-08-23 16:00:00,2565.3786687517777
2022-08-23 16:30:00,2530.4808652260454
2022-08-23 17:00:00,2521.059977253341
2022-08-23 17:30:00,2534.97192095536
2022-08-23 18:00:00,2401.961401478533
2022-08-23 18:30:00,2262.906059425647
2022-08-23 19:00:00,2300.684562411146
2022-08-23 19:30:00,2318.0534646005112
2022-08-23 20:00:00,2180.7671674722774
2022-08-23 20:30:00,2149.470476542508
2022-08-23 21:00:00,2128.770661359113
2022-08-23 21:30:00,2094.8757415410864
2022-08-23 22:00:00,2046.8194080181977
2022-08-23 22:30:00,1622.6123471708845
2022-08-23 23:00:00,1483.672328404891
2022-08-23 23:30:00,616.34625988058
2022-08-24 00:00:00,665.0702294569236
2022-08-24 00:30:00,665.8353184532273
2022-08-24 01:00:00,791.7808569803811
2022-08-24 01:30:00,577.7478655103783
2022-08-24 02:00:00,578.9927136764289
2022-08-24 02:30:00,579.8687179414276
2022-08-24 03:00:00,578.9927136764289
2022-08-24 03:30:00,580.6064057435317
2022-08-24 04:00:00,579.7304014785329
2022-08-24 04:30:00,579.4537685527441
2022-08-24 05:00:00,578.5316588001139
2022-08-24 05:30:00,548.2398768837078
2022-08-24 06:00:00,580.191456354848
2022-08-24 06:30:00,587.5683343758885
2022-08-24 07:00:00,589.1609394370204
2022-08-24 07:30:00,627.2805277224911
2022-08-24 08:00:00,1540.7691498436166
2022-08-24 08:30:00,2516.453836508388
2022-08-24 09:00:00,2352.243721637759
2022-08-24 09:30:00,1956.2819309070237
2022-08-24 10:00:00,1956.0047023030995
2022-08-24 10:30:00,1984.876030139324
2022-08-24 11:00:00,2052.281538242821
2022-08-24 11:30:00,2034.2291549616152
2022-08-24 12:00:00,2547.5809974410013
2022-08-24 12:30:00,2041.8637233437591
2022-08-24 13:00:00,2022.088996303668
2022-08-24 13:30:00,1831.549669604777
2022-08-24 14:00:00,1820.0832229172595
2022-08-24 14:30:00,2043.084148706284
2022-08-24 15:00:00,2097.422146431618
2022-08-24 15:30:00,2158.8175004265004
2022-08-24 16:00:00,2315.2457952800687
2022-08-24 16:30:00,2107.513053170316
2022-08-24 17:00:00,1924.3920636906455
2022-08-24 17:30:00,1901.0475567244807
2022-08-24 18:00:00,1916.7347404037528
2022-08-24 18:30:00,1827.8337102644296
2022-08-24 19:00:00,1711.7037560420815
2022-08-24 19:30:00,1597.6927480807508
2022-08-24 20:00:00,1027.875383849872
2022-08-24 20:30:00,1084.3814117145298
2022-08-24 21:00:00,1096.9486715951095
2022-08-24 21:30:00,1090.9775939721353
2022-08-24 22:00:00,1087.0822163775947
2022-08-24 22:30:00,1060.070357406881
2022-08-24 23:00:00,963.1246940574354
2022-08-24 23:30:00,381.1425100938301
2022-08-25 00:00:00,524.9848407733863
2022-08-25 00:30:00,554.6954791015069
2022-08-25 01:00:00,525.3231859539382
2022-08-25 01:30:00,526.9726187091271
2022-08-25 02:00:00,525.2761273812908
2022-08-25 02:30:00,470.8492544782487
2022-08-25 03:00:00,499.9693375035543
2022-08-25 03:30:00,473.4845345464887
2022-08-25 04:00:00,470.13396417401214
2022-08-25 04:30:00,470.3221984646007
2022-08-25 05:00:00,470.24690474836535
2022-08-25 05:30:00,469.0798521467162
2022-08-25 06:00:00,469.2680864373048
2022-08-25 06:30:00,441.4365743531421
2022-08-25 07:00:00,472.0612212112596
2022-08-25 07:30:00,503.9031959056014
2022-08-25 08:00:00,629.2797426784193
2022-08-25 08:30:00,1283.0775973841346
2022-08-25 09:00:00,1414.1915968154678
2022-08-25 09:30:00,1127.3355237418257
2022-08-25 10:00:00,1087.1060435029856
2022-08-25 10:30:00,1218.8763611032132
2022-08-25 11:00:00,1364.2819894796703
2022-08-25 11:30:00,1439.046505260165
2022-08-25 12:00:00,1657.0327742394086
2022-08-25 12:30:00,1777.2360946829688
2022-08-25 13:00:00,1725.8866141597955
2022-08-25 13:30:00,1740.2847503554167
2022-08-25 14:00:00,1755.6913696332103
2022-08-25 14:30:00,1708.9151484219508
2022-08-25 15:00:00,1804.38889110037
2022-08-25 15:30:00,1851.6227122547623
2022-08-25 16:00:00,1851.201686949104
2022-08-25 16:30:00,1849.7711063406311
2022-08-25 17:00:00,1848.309073926642
2022-08-25 17:30:00,1833.9787259027576
2022-08-25 18:00:00,1741.3340969576348
2022-08-25 18:30:00,1728.4732868922376
2022-08-25 19:00:00,1774.3621859539385
2022-08-25 19:30:00,1742.6643653682115
2022-08-25 20:00:00,1739.9026823997729
2022-08-25 20:30:00,1683.7342849019053
2022-08-25 21:00:00,1613.2059937446686
2022-08-25 21:30:00,1613.5339741256753
2022-08-25 22:00:00,1394.8866215524597
2022-08-25 22:30:00,969.47641000853
2022-08-25 23:00:00,938.6554276371908
2022-08-25 23:30:00,646.3236428774524
2022-08-26 00:00:00,646.379874893375
2022-08-26 00:30:00,284.7710804663066
2022-08-26 01:00:00,493.0136039237988
2022-08-26 01:30:00,522.0666135911289
2022-08-26 02:00:00,549.4684034688655
2022-08-26 02:30:00,524.5196161501278
2022-08-26 03:00:00,520.8401123116291
2022-08-26 03:30:00,492.7640147853283
2022-08-26 04:00:00,493.48454705715096
2022-08-26 04:30:00,495.20581859539374
2022-08-26 05:00:00,493.7319917543359
2022-08-26 05:30:00,493.08425135058303
2022-08-26 06:00:00,496.6068535683823
2022-08-26 06:30:00,497.8077406880865
2022-08-26 07:00:00,619.0543318168893
2022-08-26 07:30:00,606.1620699459768
2022-08-26 08:00:00,677.6458288313904
2022-08-26 08:30:00,1762.146257037247
2022-08-26 09:00:00,1714.862518055161
2022-08-26 09:30:00,2081.14405004265
2022-08-26 10:00:00,2037.450105771965
2022-08-26 10:30:00,1884.7833992038672
2022-08-26 11:00:00,1926.4242792152409
2022-08-26 11:30:00,1926.288822007393
2022-08-26 12:00:00,1663.0686616434464
2022-08-26 12:30:00,1659.4799391526872
2022-08-26 13:00:00,1653.764645720785
2022-08-26 13:30:00,1616.0498802957068
2022-08-26 14:00:00,1631.552403753199
2022-08-26 14:30:00,1629.968495592835
2022-08-26 15:00:00,1694.124817742394
2022-08-26 15:30:00,1295.7377830537391
2022-08-26 16:00:00,1501.2143346602218
2022-08-26 16:30:00,1736.4909954506684
2022-08-26 17:00:00,1686.777842763719
2022-08-26 17:30:00,1597.0699070230312
2022-08-26 18:00:00,1540.1036582314473
2022-08-26 18:30:00,1267.328105771965
2022-08-26 19:00:00,1490.6708316747229
2022-08-26 19:30:00,1523.607662780779
2022-08-26 20:00:00,1388.2832911572366
2022-08-26 20:30:00,1372.6009920386696
2022-08-26 21:00:00,1374.8967355700884
2022-08-26 21:30:00,1226.5523886835374
2022-08-26 22:00:00,1235.4456249644586
2022-08-26 22:30:00,903.806946261018
2022-08-26 23:00:00,768.8676209837932
2022-08-26 23:30:00,477.8433497298836
2022-08-27 00:00:00,603.0758615297128
2022-08-27 00:30:00,570.4505700881433
2022-08-27 01:00:00,572.5604620415129
2022-08-27 01:30:00,571.1844455501847
2022-08-27 02:00:00,544.6530605629798
2022-08-27 02:30:00,544.0862132499288
2022-08-27 03:00:00,545.830358828547
2022-08-27 03:30:00,542.1240494739835
2022-08-27 04:00:00,544.2606278077907
2022-08-27 04:30:00,544.5658532840489
2022-08-27 05:00:00,513.6127495024169
2022-08-27 05:30:00,510.4842479385841
2022-08-27 06:00:00,542.0343403468867
2022-08-27 06:30:00,548.0352018765994
2022-08-27 07:00:00,581.4974210975264
2022-08-27 07:30:00,
2022-08-27 08:00:00,1030.3711560989482
2022-08-27 08:30:00,1926.9539562126813
2022-08-27 09:00:00,2408.3090668183117
2022-08-27 09:30:00,2074.8234284901905
2022-08-27 10:00:00,1924.8600284333245
2022-08-27 10:30:00,1916.556513505829
2022-08-27 11:00:00,1893.3453193062276
2022-08-27 11:30:00,1879.6338808643736
2022-08-27 12:00:00,1893.449801251067
2022-08-27 12:30:00,1932.5947898777367
2022-08-27 13:00:00,1930.7484259311916
2022-08-27 13:30:00,1873.9396744384424
2022-08-27 14:00:00,1903.1258777367077
2022-08-27 14:30:00,1818.32501933466
2022-08-27 15:00:00,1833.3452817742395
2022-08-27 15:30:00,1847.8427770827416
2022-08-27 16:00:00,1849.8722524879165
2022-08-27 16:30:00,1848.866509525164
2022-08-27 17:00:00,1847.391848734717
2022-08-27 17:30:00,1848.9059434176856
2022-08-27 18:00:00,1842.82109127097
2022-08-27 18:30:00,1682.2398475973844
2022-08-27 19:00:00,1521.1578768837078
2022-08-27 19:30:00,973.2623019618997
2022-08-27 20:00:00,968.0877651407452
2022-08-27 20:30:00,962.5779806653396
2022-08-27 21:00:00,968.3761924936028
2022-08-27 21:30:00,1010.0333940858688
2022-08-27 22:00:00,971.5017156667616
2022-08-27 22:30:00,904.9544606198464
2022-08-27 23:00:00,826.7140437873186
2022-08-27 23:30:00,792.5497583167476
2022-08-28 00:00:00,470.88690133636624
2022-08-28 00:30:00,560.251011657663
2022-08-28 01:00:00,560.3853966448679
2022-08-28 01:30:00,556.8017969860676
2022-08-28 02:00:00,556.3090520329827
2022-08-28 02:30:00,585.0035825988058
2022-08-28 03:00:00,555.2787671310776
2022-08-28 03:30:00,558.4592118282627
2022-08-28 04:00:00,556.9361819732727
2022-08-28 04:30:00,555.9058970713677
2022-08-28 05:00:00,553.7109422803528
2022-08-28 05:30:00,556.0850770543078
2022-08-28 06:00:00,555.3683571225478
2022-08-28 06:30:00,556.5778220073928
2022-08-28 07:00:00,538.6359965880013
2022-08-28 07:30:00,592.8039877736708
2022-08-28 08:00:00,973.2468143303952
2022-08-28 08:30:00,1770.2216272391242
2022-08-28 09:00:00,1272.4645191924938
2022-08-28 09:30:00,1181.5425914131365
2022-08-28 10:00:00,1175.743664771112
2022-08-28 10:30:00,1161.969203582599
2022-08-28 11:00:00,1161.69805089565
2022-08-28 11:30:00,1161.5546116007963
2022-08-28 12:00:00,1219.084133636622
2022-08-28 12:30:00,1243.7768984930335
2022-08-28 13:00:00,1242.2860352573214
2022-08-28 13:30:00,1202.0239118566958
2022-08-28 14:00:00,1178.6875061131643
2022-08-28 14:30:00,1178.109340915553
2022-08-28 15:00:00,1193.7741270969575
2022-08-28 15:30:00,1192.8049587716805
2022-08-28 16:00:00,1192.7098885413702
2022-08-28 16:30:00,1201.5318817173727
2022-08-28 17:00:00,1191.804696047768
2022-08-28 17:30:00,1161.6495626954788
2022-08-28 18:00:00,1209.5158748933748
2022-08-28 18:30:00,1234.985284901905
2022-08-28 19:00:00,1191.512337219221
2022-08-28 19:30:00,1174.109004833665
2022-08-28 20:00:00,1176.6803090702304
2022-08-28 20:30:00,1157.93682001706
2022-08-28 21:00:00,1159.019643730452
2022-08-28 21:30:00,1119.5359525163494
2022-08-28 22:00:00,1115.950208416264
2022-08-28 22:30:00,1089.940160932613
2022-08-28 23:00:00,854.3295629798125
2022-08-28 23:30:00,296.3460597099802
2022-08-29 00:00:00,305.6324435598523
2022-08-29 00:30:00,590.9706096104636
2022-08-29 01:00:00,924.3785715098096
2022-08-29 01:30:00,857.3726442991187
2022-08-29 02:00:00,716.3940958203013
2022-08-29 02:30:00,689.9289502416832
2022-08-29 03:00:00,690.6765263008244
2022-08-29 03:30:00,663.4579670173443
2022-08-29 04:00:00,663.0176417401194
2022-08-29 04:30:00,621.1213349445552
2022-08-29 05:00:00,620.515887688371
2022-08-29 05:30:00,620.4883673585443
2022-08-29 06:00:00,620.4883673585443
2022-08-29 06:30:00,621.4515789024738
2022-08-29 07:00:00,718.7924151265283
2022-08-29 07:30:00,848.2073022462325
2022-08-29 08:00:00,1177.86964003412
2022-08-29 08:30:00,1152.1482581745804
2022-08-29 09:00:00,2004.5896406027864
2022-08-29 09:30:00,2222.390534546489
2022-08-29 10:00:00,2223.3500528859827
2022-08-29 10:30:00,1646.8479886266705
2022-08-29 11:00:00,1781.2415535968155
2022-08-29 11:30:00,1986.7151268126245
2022-08-29 12:00:00,2152.040827694057
2022-08-29 12:30:00,2145.7788208700595
2022-08-29 13:00:00,1688.5557037247654
2022-08-29 13:30:00,1644.2343912425365
2022-08-29 14:00:00,1660.7048916690364
2022-08-29 14:30:00,1683.2245035541655
2022-08-29 15:00:00,1876.6775302814904
2022-08-29 15:30:00,2215.040342905886
2022-08-29 16:00:00,2269.17997981234
2022-08-29 16:30:00,2398.150967586011
2022-08-29 17:00:00,2549.088182257606
2022-08-29 17:30:00,2343.9622468012512
2022-08-29 18:00:00,2230.784354279215
2022-08-29 18:30:00,2185.0580753483086
2022-08-29 19:00:00,2196.390375319875
2022-08-29 19:30:00,2183.410429627524
2022-08-29 20:00:00,2073.1588655103783
2022-08-29 20:30:00,1915.995503838499
2022-08-29 21:00:00,2004.4084353141889
2022-08-29 21:30:00,1920.1586983224345
2022-08-29 22:00:00,1870.295553881149
2022-08-29 22:30:00,1849.6707941427355
2022-08-29 23:00:00,1126.5632866079047
2022-08-29 23:30:00,538.9420560136482
2022-08-30 00:00:00,545.8739624680126
2022-08-30 00:30:00,542.7635695194766
2022-08-30 01:00:00,557.2449815183395
2022-08-30 01:30:00,472.3489337503556
2022-08-30 02:00:00,910.5593153255616
2022-08-30 02:30:00,396.292749502417
2022-08-30 03:00:00,531.8653997725334
2022-08-30 03:30:00,486.40681859539393
2022-08-30 04:00:00,536.4112578902473
2022-08-30 04:30:00,547.554489621837
2022-08-30 05:00:00,502.5712595962468
2022-08-30 05:30:00,549.1056354847881
2022-08-30 06:00:00,501.0201137332952
2022-08-30 06:30:00,873.4712032982657
2022-08-30 07:00:00,864.1065473414844
2022-08-30 07:30:00,783.7436101791302
2022-08-30 08:00:00,890.1013454648847
2022-08-30 08:30:00,1955.1937460904176
2022-08-30 09:00:00,2352.7582684105773
2022-08-30 09:30:00,2225.5029528006826
2022-08-30 10:00:00,2140.5038527153824
2022-08-30 10:30:00,1675.586956781348
2022-08-30 11:00:00,1793.8207270400912
2022-08-30 11:30:00,1242.646897071368
2022-08-30 12:00:00,1151.617985499005
2022-08-30 12:30:00,1137.1568265567248
2022-08-30 13:00:00,1159.0540739266423
2022-08-30 13:30:00,1138.5567893090704
2022-08-30 14:00:00,1109.92277964174
2022-08-30 14:30:00,1116.962742109753
2022-08-30 15:00:00,1117.8943827125397
2022-08-30 15:30:00,1172.5635774808077
2022-08-30 16:00:00,695.0715587148138
2022-08-30 16:30:00,1117.0341043502988
2022-08-30 17:00:00,1046.345575774808
2022-08-30 17:30:00,1075.3013707705434
2022-08-30 18:00:00,1071.6031626386125
2022-08-30 18:30:00,1069.646598237134
2022-08-30 19:00:00,1022.8044950241684
2022-08-30 19:30:00,1011.7155891384704
2022-08-30 20:00:00,995.8588754620416
2022-08-30 20:30:00,994.9505854421384
2022-08-30 21:00:00,956.9846821154396
2022-08-30 21:30:00,955.4485473414844
2022-08-30 22:00:00,931.9754930338356
2022-08-30 22:30:00,903.1208441853852
2022-08-30 23:00:00,301.2114395791868
2022-08-30 23:30:00,277.0117770827409
